SMILES,ZINC_ID,ZINC_Protonation_ID
CCCOc1ccc(Br)cc1S(=O)(=O)N1CCOCC1,,
COc1cc(O)cc(NC(=O)c2ccc(OC)c(S(=O)(=O)N3CCCCC3C)c2)c1,,
O=C(NCCn1ccccc1=O)c1cn(-c2ccccc2)nc1-c1cccs1,,
CCOC(=O)C1CCN(S(=O)(=O)c2cc(C)c(Cl)cc2Cl)CC1,,
Cc1ccc(C(=O)N(Cc2sccc2C)C2CCS(=O)(=O)C2)cc1,,
COc1ccc(-c2nonc2NC(=O)C(C)Oc2ccccc2Cl)cc1,,
COc1ccc(OCC(=O)Nc2nonc2-c2ccc(OC)cc2)cc1,,
CS(=O)(=O)NCCCN1CCN(S(=O)(=O)c2ccc(Br)cc2Cl)CC1,,
CC(C)Cn1c(SCC(=O)Nc2ccc(C(N)=O)cc2)nc2ccccc2c1=O,,
CC(C)Oc1ccc(-c2nonc2NC(=O)COc2ccc(Br)cc2)cc1,,
COc1ccc(-c2nonc2NC(=O)c2cccc([N+](=O)[O-])c2)cc1OC,,
CCN(CC)S(=O)(=O)c1cc(C(=O)Nc2ccc3c(c2)OCO3)ccc1OC,,
O=C(CNC(=O)c1ccc(Br)o1)NC12CC3CC(CC(C3)C1)C2,,
CCCn1c(SCc2nnc(C)o2)nc2sc3c(c2c1=O)CCC3,,
O=C(CSc1nc2ccccc2c2nnnn12)NCc1ccccc1F,,
Cc1noc(NS(=O)(=O)c2ccc(NC(=O)COc3ccccc3C#N)cc2)c1C,,
O=C(CSc1nc2ccccc2c2nnnn12)NCc1ccccc1Cl,,
COc1cc(C)c(C)cc1S(=O)(=O)N1CCN(Cc2ccccc2)CC1,,
COc1ccc(S(=O)(=O)N2CCN(Cc3ccccc3)CC2)cc1C,,
COc1cc(C)ccc1S(=O)(=O)N1CCN(Cc2ccccc2)CC1,,
COc1ccc(C)cc1S(=O)(=O)N1CCN(Cc2ccccc2)CC1,,
CCOC(=O)C1CCN(S(=O)(=O)c2cc(Br)c(C)cc2OC)CC1,,
CCOC(=O)C1CCN(S(=O)(=O)c2cc(Br)ccc2OC)CC1,,
Cc1ccc(-n2c(C)nnc2SCC(=O)Nc2ccc(-n3cnnn3)cc2)cc1,,
CCOc1ccccc1-c1nnc(SCc2ccc(C(N)=O)cc2)o1,,
O=C1NC2(CCCC2)C(=O)N1CCCC(=O)N1CCCC1c1nc2ccccc2s1,,
COC(=O)c1cnc(NC(=O)c2ccc(OC(F)(F)F)cc2)s1,,
O=C(C1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CCCC(C(F)(F)F)C1,,
CC(OC(=O)c1cc2c(s1)CCC2)C(=O)Nc1ccc2c(c1)OCO2,,
COc1ccccc1-c1nnc(SCc2ccccc2C#N)o1,,
O=C(C1CCCO1)N1CCN(S(=O)(=O)c2ccc(C3CCCCC3)cc2)CC1,,
CCc1nc(C)cn1S(=O)(=O)c1cc(OC)c(Br)cc1OC,,
COc1cc(C#N)cc(Cl)c1OCc1nnc(-c2ccccc2)o1,,
O=C(c1c(F)cccc1Cl)N(Cc1ccco1)C1CCS(=O)(=O)C1,,
COc1ccc(-c2nnn(CC(=O)NC3CCCc4ccccc43)n2)cc1OC,,
COc1ccc(-c2nonc2NC(=O)COc2ccc(F)cc2)cc1OC,,
Cn1c(SCc2coc(-c3cccs3)n2)nnc1-c1ccncc1,,
COc1ccc(CCC2(C)NC(=O)N(Cc3csc(-c4ccsc4)n3)C2=O)cc1,,
Brc1ccc(-c2nnc(CSc3nnc(NCc4ccccc4)s3)o2)cc1,,
Cc1c(NC(=O)COc2ccc([N+](=O)[O-])cc2)c(=O)n(-c2ccccc2)n1C,,
Fc1ccc(CNc2nnc(SCc3nnc(-c4ccc(Br)cc4)o3)s2)cc1,,
COc1ccc(OC)c(S(=O)(=O)Nc2cc(OC)c(Cl)cc2OC)c1,,
COc1ccc(S(=O)(=O)N2CCCCC2)cc1NC(=O)C1CCCN1C(=O)OC(C)(C)C,,
O=C(COc1ccc(Cl)cc1Cl)N1CCN(c2ccccn2)CC1,,
C=CCn1c(SCC(=O)NC2CCCCC2)nc2sc(CC)cc2c1=O,,
Cc1noc(NS(=O)(=O)c2ccc(NC(=O)COc3ccc(C#N)cc3)cc2)c1C,,
Cc1ccc(-n2c(SCC(=O)N3CC(C)OC(C)C3)nc3ccccc3c2=O)cc1,,
COc1ccccc1N(C)S(=O)(=O)c1ccc(Cl)c(C(=O)N2CCC2)c1,,
COc1ccccc1Nc1nnc(SCC(=O)NC2CCCC2)s1,,
CS(=O)(=O)c1ccc(NS(=O)(=O)c2ccc(Cl)c(C(=O)N3CCC3)c2)cc1,,
COc1cc(S(=O)(=O)n2ccnc2C(C)C)c(OC)cc1Br,,
COc1cc(S(=O)(=O)N2CCN(c3ccccc3)CC2)c(OC)cc1Br,,
CCOC(=O)c1c(NC(=O)CN2C(=O)NC3(CCCCC3)C2=O)sc2c1CCCC2,,
O=C(CSc1nnc(NC2CCCCC2)s1)Nc1ncc(Cl)cc1Cl,,
O=C(C1CN(Cc2cc(-c3cccs3)on2)c2ccccc2O1)N1CCCCC1,,
CC(C)S(=O)(=O)c1ccc(C(=O)N2CCN(Cc3cccc(Cl)c3)CC2)cc1,,
COc1ccc(-c2nc(C(=O)Nc3nc4c(s3)CCC4)cs2)cc1OC,,
COC(=O)c1cccc(NC(=O)c2oc3ccccc3c2CSc2ncccn2)c1,,
Cc1ccc(CN2CC(C(=O)Nc3ccc(Cl)cc3Cl)CC2=O)cc1,,
Cc1nc(C)n(CC2CCCN(C(C)C(=O)Nc3cc(C)on3)C2)n1,,
Cc1cccc(-n2c(SCCNC(=O)C3CCCC3)nnc2N2CCOCC2)c1,,
COCc1cc(NC[C@H]2CCO[C@@H]2c2ccccc2)n2ncnc2n1,,
COc1ccccc1-c1noc(CSc2nncn2-c2ccccc2)n1,,
Cc1sc(NC(=O)c2cnn(C)c2)nc1-c1ccc(OC(F)F)cc1,,
Cc1ccc(Cn2nc(C)c3cc(C(=O)N4CC=C(C(F)(F)F)CC4)sc32)cc1,,
c1csc(-c2nc(CN3CCOC(Cn4cccn4)C3)cs2)c1,,
O=C(Cn1cccc(C(F)(F)F)c1=O)NC1CCCc2nc(-c3ccccc3)sc21,,
COc1ccccc1-c1nnc(CN2CCc3c(cccc3NC(C)=O)C2)o1,,
CC(=O)N1CCCc2cc(S(=O)(=O)NCC3(N4CCOCC4)CCCCC3)ccc21,,
CC(C)CC(=O)Nc1nc(-c2ccc(S(=O)(=O)N3CCOCC3)cc2)cs1,,
CN(C)CCn1nnc2c1CC(c1nc(-c3cc4ccccc4o3)no1)CC2,,
CN(C)S(=O)(=O)c1ccc(Cl)c(C(=O)Nc2nc(-c3ccccn3)cs2)c1,,
COc1cccc(-n2nc(C)c(C3COCCN3C(=O)CC3(O)CCCC3)c2C)c1,,
O=C(Nc1nc(-c2ccccn2)cs1)c1cccc(S(=O)(=O)N2CCCCC2)c1,,
COc1ccc(CN2CCN(c3ncnc4c3oc3ccccc34)CC2)cc1OC,,
Cc1ccc(S(=O)(=O)N2CCC(C(=O)N3CCN(c4ccccc4)CC3)CC2)cc1,,
CC1CC(C#N)(C(=O)N2CCC(c3nc(-c4ccncc4)no3)(C(F)(F)F)C2)C1,,
Brc1ccccc1-c1nnc(CSc2nnc(NC3CC3)s2)o1,,
O=C(Nc1nc(-c2ccccn2)cs1)c1ccc(S(=O)(=O)N2CCCC2)cc1,,
CCc1ccc(Cn2nnc(C(=O)Nc3cnccc3N3CCCC3)c2C)cc1,,
COc1ccc2c(CC(=O)N3CCn4c(C(C)C)nnc4C3C)coc2c1C,,
O=C(CCN1C(=O)COc2ccccc21)Nc1ccc(-c2cn3ccsc3n2)cc1,,
COc1cc2c(cc1OC)C(c1cccs1)N(C(=O)c1cccc(C#N)c1)CC2,,
COc1cc2c(cc1OC)C(c1cccs1)N(C(=O)c1ccc(C#N)cc1)CC2,,
O=C(CN1CCN(C(=O)c2cccc(-n3cnnn3)c2)CC1)Nc1ccccc1Cl,,
CS(=O)(=O)CCCC(=O)N1CC2(CCCC2)c2cccc(Cl)c21,,
O=S(=O)(c1cnn(CC(F)(F)F)c1)N1Cc2ccccc2C(c2ccccc2)C1,,
CCOc1ccccc1N1CCN(S(=O)(=O)c2cc(C)c(C)cc2OC)CC1,,
CC(C)c1ccc(C2(C(=O)N3CCCC(N4CCNC4=O)C3)CCCC2)cc1,,
Cc1sc(=O)n(CC(=O)Nc2ccncc2Br)c1-c1ccc(F)cc1,,
CCc1noc2ncc(C(=O)N3CCN(c4cc(C(F)(F)F)ccn4)CC3)cc12,,
Cc1ccc(CNC(=O)c2nc3nc(C)cc(C)n3n2)c(OC2CCOC2)c1,,
CCC(C)n1nc(NC(=O)Cn2c(-c3ccc(F)cc3)c(C)sc2=O)cc1C,,
CC(=O)NC1(c2nc(C)cs2)CCN(C(C)c2nc(C3CC3)no2)C1,,
CCn1nccc1[C@@H]1OCCC[C@H]1CN1CCC(c2ncc(Cl)cn2)CC1,,
O=C(Cc1cc(Cl)cc2c1OCC2)NC(CO)c1cccc(Br)c1,,
CN(C(=O)c1ccc(-c2cccc(C(F)(F)F)c2)o1)C1CCS(=O)(=O)C1,,
COc1ccccc1NC(=O)COc1ncnc2sc3c(c12)CCCCC3,,
COc1cc2c(cc1OC)C(c1ccccc1)N(C(=O)c1ccccn1)CC2,,
Cc1cnc(C(=O)Nc2nc(-c3cc(C)n(Cc4ccccc4)c3C)cs2)cn1,,
C[C@@H](CNC(=O)C1CCCN(c2ncnc3sccc23)C1)Oc1ccc(Cl)cc1,,
CC(Sc1nnc(NC2CC2)s1)C(=O)Nc1ncc(Cl)cc1Cl,,
COc1ccccc1CNC(=O)Cn1nnc(-c2ccc(Cl)cc2Cl)n1,,
CC(C)c1nn(C)c2sc(C(=O)Nc3cccc(Oc4cccnn4)c3)cc12,,
Cc1cc(NC(=O)CN2CCN(S(=O)(=O)c3ccccc3Cl)CC2)no1,,
COc1cc(NC2CCN(C(=O)c3sc(C)nc3CC(C)C)CC2)cc(OC)c1,,
CSC(C)C(=O)NC1(CNC(=O)c2cnc3c(c2)ncn3C)CCCCC1,,
O=C([C@@H]1C[C@H]1C1CCC1)N1CCC(c2nc(C(F)(F)F)cs2)CC1,,
Cc1nc(Cn2cc(C(=O)NCC(C)(C)c3cccc(Br)c3)nn2)no1,,
CCn1ncc(C(=O)N2CCN(C(C)=O)C3(CCCCC3)C2)c1-c1ccccc1,,
Cc1cc(-c2noc(CCC(=O)N3CC(C)OC4(CCOCC4)C3)n2)ccc1F,,
COc1ccc(Cc2noc([C@H]3OCC[C@H]3CN)n2)c(Cl)c1OC,,
Cc1nc(-c2ccc(S(=O)(=O)N(C)C3CCN(Cc4ccccc4)CC3)cc2)co1,,
Cc1nc(Cn2cc(C(=O)NCC(C)(C)c3cccc(Cl)c3F)nn2)no1,,
Cc1sc(=O)n(CC(=O)Nc2ccn(CC(=O)N(C)C)n2)c1-c1ccc(F)cc1,,
CCn1c(SCc2nccn2C(F)F)nc2ccsc2c1=O,,
COCCN1C(=O)C[C@H](CNc2ccc3ccccc3n2)[C@H]1c1cnn(C)c1,,
Cn1cc(-c2nc(C(=O)NCC(C)(C)N3CCOCC3)cs2)cn1,,
Cc1sc(=O)n(CC(=O)Nc2ccc(C3CC3)nn2)c1-c1ccc(F)cc1,,
CS(=O)(=O)c1ccc(CNC(=O)c2cn(C3CC3)c3cc(Cl)c(F)cc3c2=O)cc1,,
CSCCC(NS(=O)(=O)c1cccc2ccccc12)c1nnc2ccccn12,,
COc1cc(-c2noc(CCC(=O)N3CCCC(N)C3)n2)cc(Cl)c1OC,,
COc1ccc(Cn2ncc3cc(C(=O)N(C)C4CCNC4)cnc32)c(OC)c1,,
COc1ccccc1-c1csc(C2CCCN(C(=O)c3ccc(C(N)=O)cc3)C2)n1,,
CSCCC(NS(=O)(=O)c1cccc(Cl)c1O)c1nnc2ccccn12,,
CCN1CCC(N(CC)C(=O)c2csc(Nc3ccccn3)n2)C1,,
O=C(CCNCc1ccc(-c2nc3ccccc3s2)o1)N1CCOCC1,,
O=C(c1ccc(S(=O)(=O)Nc2nccs2)cc1)N1CCC(CCO)(CCO)CC1,,
COc1cc(-c2noc(CCC(=O)N3CC[C@@H](N)C3)n2)cc(Cl)c1OC,,
COc1ccc(-c2noc(CN3CCCCCC3CCO)n2)c(OC)c1,,
O=C(C(O)C1CCCCC1)N1CCN(Cc2nc(-c3cccs3)no2)CC1,,
Cc1cc(COc2ccc(C(=O)N3CCC(CN)C3)cc2Br)on1.Cl,,
CC(C)c1ccnc(N2CCN(Cc3ncc(-c4ccc(F)cc4)o3)CC2)n1,,
CN(C(=O)Nc1nc2c(s1)COCC2)C1CCN(CCn2cccn2)CC1,,
Cc1nc(-c2cc3c(s2)CCN(C(=O)Cc2nc(-c4ccco4)oc2C)C3)cs1,,
Cc1ccc([N+](=O)[O-])cc1NC(=O)CCc1nc(C2CCCC2)no1,,
Cc1cc(C(=O)Nc2cnn(CC3CCCCN3C(=O)c3cc(C)no3)c2)on1,,
O=C(CCc1nc(-c2ccco2)no1)N1CCC(Nc2ccccc2)C1,,
O=C(c1ccc(OC2CCOCC2)cc1)N1CCC(c2ccncc2)CC1,,
CCc1ccc(-c2nc(CN3CCOCC3c3ncnn3C)cs2)cc1,,
COCCN(Cc1ccco1)S(=O)(=O)c1cc2c(cc1Cl)NC(=O)CO2,,
Cc1nnc2ccc(N3CCN(C(=O)C(C)(O)CCc4ccccc4)CC3)nn12,,
O=C(COCC1CCOC1)Nc1ccc(-c2nc3ccccc3s2)cn1,,
Cc1ccc(-c2nnn(C(C)C(=O)NCC(=O)Nc3ccc(F)c(F)c3F)n2)cc1,,
CCN(CC)S(=O)(=O)c1ccc(O)c(NC(=O)c2cccc3c2OCCO3)c1,,
CC(C)N(C(=O)Cn1c(=O)oc2ccccc21)c1ccc(F)cc1Cl,,
c1csc(-c2nnc(SCc3ccc(-n4cccn4)cc3)n2C2CC2)c1,,
COc1ccc(CN2CCCN(Cc3cc(=O)n4cc(Cl)ccc4n3)CC2)cc1,,
COc1ccc(C(NC(=O)Cc2cn3ccsc3n2)c2nccn2C)cc1,,
CCC(C)(C)C1CCCN1C(=O)C1CCN(S(=O)(=O)c2cccnc2)CC1,,
COC(=O)c1ccc(C)c(NC(=O)c2ccc(-n3cnnn3)cc2)c1,,
CCC(C)n1ncc2c(C(=O)NC(C)c3nncn3C)cc(C)nc21,,
COc1nc(C(=O)N2CCC(N(C)Cc3nccc(N)n3)C2)cc2ccccc12,,
CNC1CCN(S(=O)(=O)c2cc(Br)c(OC)cc2OC)CC1.Cl,,
CC(NC(=O)NC1CCN(C2CCN(C)CC2)CC1)c1ccc2c(c1)CCCC2,,
Cn1cnc2cc(C(=O)N(Cc3cc(F)ccc3F)C3CCCC3)cnc21,,
Cc1cc(C)cc(OCc2noc(CN3CCCN(c4nccs4)CC3)n2)c1,,
O=C(c1ccccc1)N(Cc1ccc(-c2ccc(Cl)cc2)o1)C1CCS(=O)(=O)C1,,
Cc1ccc(C(=O)N(Cc2ccc(-c3ccc(F)cc3)o2)C2CCS(=O)(=O)C2)cc1,,
CCC(Nc1nnc(-c2ccon2)s1)c1ccc(OC(F)F)cc1,,
CCOc1ccc(C(C)NC(=O)c2nc3nccc(C)n3n2)cc1OCC,,
O=C(Cc1ccccc1F)N1CCCC(c2nc(-c3ccc(F)cc3)no2)C1,,
COc1ccccc1-c1csc(C2CCCN(C(=O)c3cccc(C(N)=O)c3)C2)n1,,
O=C(NCCNc1ncccn1)c1cnc(-c2cccs2)s1,,
Cc1oc(CN(C)C(=O)c2cc(C3CC3)nc3onc(C)c23)cc1C(=O)O,,
CCCn1c(=O)n(C)c(=O)c2c(SCC(C)(C)O)nc(C(C)C)nc21,,
CS(=O)(=O)N1CCC(CNC(=O)c2cn(-c3ccccc3)nc2-c2cccs2)CC1,,
CC(Oc1ccc(S(C)(=O)=O)cc1)C(=O)Nc1ccc2c(c1)OCCO2,,
CCOc1ccc(-c2nonc2NC(=O)c2ccc(Cl)cc2)cc1OCC,,
CC(OC(=O)c1cc(-c2ccco2)nc2c1cnn2C(C)C)C(N)=O,,
O=C(CNC(=O)c1ccccc1F)OCc1cc(=O)n2c(n1)sc1ccccc12,,
Cc1noc(NS(=O)(=O)c2ccc(NC(=O)COc3ccccc3)cc2)c1C,,
CN(C(=O)OC(C)(C)C)C1CCCN(c2cnn(-c3ccc(F)cc3F)c(=O)c2Cl)C1,,
CN(C)C(=O)c1ccc(NC(=O)Cn2nnc(-c3cccc(Cl)c3)n2)cc1,,
COc1cc(CNc2cc(C)nc3ncnn23)ccc1OCc1ccccc1,,
COC(=O)CNC(=O)c1cc(C2CC2)nc2c1c(C)nn2-c1ccccn1,,
O=C(CSc1nnc(-c2ccco2)n1-c1ccccc1)NC(=O)CN1CCCC1=O,,
Cc1nnc(SC(C)C(=O)Nc2cccc(C#N)c2)n1Cc1ccccc1,,
Cc1cc(C)n(-c2ccc(Cl)c(C(=O)NCCc3ccc(S(N)(=O)=O)cc3)n2)n1,,
N#CC1(CCCSc2ncnc3sc4c(c23)CCC4)CCOCC1,,
CC(C(=O)Nc1nc2ccccc2n1CCCn1ccnc1)N1CCNCC1=O,,
CCc1nn(C)cc1C(=O)Nc1nc(-c2ccc(OC(F)F)cc2)c(C)s1,,
CCOc1ccc(-c2nc(CC)c(C(=O)N(C)C3CCS(=O)(=O)C3)s2)cc1,,
CCCc1c(NCc2nnnn2C(C)(C)C)cnn1-c1ccccc1C,,
CCOC1(CNc2ccc3nnc(-c4ccncc4)n3n2)CCCC1,,
Cn1c(C(=O)N2CCC(C)(C(=O)OC(C)(C)C)CC2)cc2cc(C(F)(F)F)ccc21,,
O=C(Nc1ccncc1)c1oc2ccccc2c1CSc1ncccn1,,
CCCc1c(NCc2nnnn2-c2ccccc2)cnn1-c1ccccc1C,,
CN(C)C(C)(C)C(=O)NC1CCC(C)(C)CC1CNc1ncnc2scnc12,,
CCS(=O)(=O)Nc1ccc(NC(=O)[C@H]2CCO[C@@H]2c2ccnn2C(C)C)cc1,,
O=C(c1ccc(-n2ccc(C(F)(F)F)n2)cc1)N1CCC(c2ccccc2)C1,,
O=C(COc1ccc(Br)cc1)N1CCN(c2cc(C(F)(F)F)nc3ncnn23)CC1,,
CNS(=O)(=O)c1ccc(C(C)Nc2ccc3nnc(-c4ccc(F)cc4)n3n2)cc1,,
CCNS(=O)(=O)c1ccc(CNc2ccc3nnc(-c4cccc(F)c4)n3n2)cc1,,
CC(C(=O)NCC1CC(Nc2ncnc3scnc23)C1)N(C)CC(F)(F)F,,
Cc1cc(COc2ccc(C(=O)N3CCNCC3)cc2Br)on1.Cl,,
Cc1ccc(C#N)cc1OC[C@H](O)CN(C)Cc1ccc2c(c1)OCO2,,
CN(C)C(=O)Cn1cc(NC(=O)c2cnc(-c3ccc4c(c3)OCO4)s2)cn1,,
Cn1cc(-c2nc(C(=O)NCC(c3cccc(Cl)c3)N3CCOCC3)cs2)cn1,,
COc1ccc(CN2CCN(C(=O)c3cnc4c(cnn4Cc4ccccc4)c3)CC2)cc1F,,
CS(=O)(=O)c1ccc(NC(=O)c2cnn(-c3ccc(Cl)cc3)c2C(F)(F)F)cc1,,
Cc1ccc(-c2csc3ncnc(N4CCN(CCS(C)(=O)=O)CC4)c23)cc1C,,
COc1cc(C)ncc1CN[C@@H]1CCN(c2nc(C(=O)N(C)C)nc(C)c2C)C1,,
COc1cc(-c2noc(CCC(=O)N3CCNC(C)C3)n2)cc(Cl)c1OC,,
Cc1nc(-c2cc(C(=O)NCc3ccc(C(=O)Nc4ccncc4)cc3)co2)cs1,,
Cn1cc(-c2nc(C(=O)NCC3(c4cccc(F)c4)CCOCC3)cs2)cn1,,
O=C(CC1CC2CCC(C1)N2)Nc1ccc(OCc2noc(C3CC3)n2)cc1,,
O=C(C1CCN(S(=O)(=O)c2ccccc2)CC1)N1CCN(c2ccccc2)CC1,,
NC(=O)c1cn(CC(=O)NC2CCCCC2c2ccccc2)c2ccccc12,,
O=C(c1ccc(OC2CCCCC2)cc1)N1CCC(c2ccncc2)CC1,,
CCc1nc2n(n1)CC(NCc1nnc(Cc3ccccc3)o1)CC2,,
COC(=O)C(c1cccc(Cl)c1Cl)N1CCCC(N2CCCC2)C1,,
COc1cc(C(C)N[C@@H]2CCN(c3nc(C(=O)N(C)C)nc(C)c3C)C2)ccn1,,
CN(CC1CCN(c2ccncc2)CC1)C(=O)c1cccc(Oc2nccs2)c1,,
O=C(CC1C=CCC1)N1CCC(c2nc3cc(C(F)(F)F)ccc3s2)CC1,,
CC(C)(C)c1nc(C(C)(C)NCc2nnc(C3CCC3)o2)no1,,
CC(Nc1nnc(-c2ccon2)s1)c1ccc(OC(F)(F)F)cc1,,
COc1ccnc(N2CCN(C(=O)c3cc(C)c(-c4ccc(F)cc4)s3)CC2)n1,,
COc1ccnc(N2CCN(C(=O)c3cc(C)c(-c4ccc(F)cc4)s3)CC2)c1,,
O=C(c1ccc(-n2ccc(C(F)(F)F)n2)cc1)N1CCC(c2cccc(F)c2)C1,,
COc1ccc2ccccc2c1-c1cc(CN2CCN(CC(C)O)CC2C)on1,,
CCOc1ncccc1CNC(=O)c1nn(CC)c2c1C[C@H](C)O[C@@H]2C,,
COc1ccc(S(=O)(=O)NC(CCSC)c2nnc3ccccn23)cc1,,
CCc1nocc1CN[C@@H]1CCN(c2nc(C(=O)N(C)C)nc(C)c2C)C1,,
CCCCc1nnc(NC(=O)c2c(-c3ccccc3Cl)noc2C)s1,,
Cc1onc(-c2ccccc2Cl)c1C(=O)Nc1nnc(CC(C)C)s1,,
O=c1c2ccccc2c(-c2nnc(SC3CCOC3)o2)nn1Cc1ccccc1,,
Clc1ccccc1-c1nnc(SCc2nnnn2-c2ccccc2)n1C1CCCC1,,
CCC(CO)N1CCN(S(=O)(=O)c2ccc(C(=O)Nc3nccs3)cc2)CC1,,
COCCC1(C(=O)Nc2ccc(C)c(-n3nnnc3C)c2)CCCC1,,
CC(C)N(C)c1ccc(CNCc2cccnc2N2CCOCC2)cn1,,
COc1cc(CNC2CCOCC2)ccc1OCc1c(C)noc1C,,
Cc1noc(CSc2nc(C)c(C)n2C(C)C2CC3CCC2C3)n1,,
Cc1nc(C(C)C)sc1C(=O)NC(C)(C)c1noc(CN(C)C)n1,,
O=C(c1ccc(Cn2ccccc2=O)o1)N1CCC2C(CCCN2Cc2ccccc2)C1,,
NC(=O)c1ccc(C(=O)N2CCCC(NC(=O)c3ccc4ccccc4c3)C2)cc1,,
Cc1nnc(C(C)N2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)o1,,
COc1cc(CNc2cc(-c3cccs3)nn2CCO)cc(Cl)c1OC,,
COCc1nc(C2CCCCCN2C(=O)c2cccc(NC(C)=O)c2)no1,,
COC1(c2nc(C3CCOCC3)no2)CCN(C(=O)c2ccsc2)CC1,,
COCc1nc(C)cc(N2CCC(NC(C)=O)(c3nc(C)cs3)C2)n1,,
Cc1nnc(C(C)Sc2nnc(-c3ccc(C(C)C)cc3)o2)o1,,
CO[C@@H]1C[C@H](c2nc(C)no2)N(C(=O)Nc2ccnn2C(C)C)C1,,
Cc1ccn(-c2ccc(NCC3CN(CC(C)C)CCO3)nn2)n1,,
O=C(c1cc(-c2ccc(Cl)s2)on1)N1CCC(OCc2ccccc2)CC1,,
O=C(c1ccc(SCc2cccnc2)cc1)N1CCC2C(CCC(=O)N2C2CC2)C1,,
Cc1nn(C)c2nc(-c3cccs3)cc(C(=O)OCCN3CCOCC3C)c12,,
Cn1nc(C2CCC2)cc1NC(=O)c1cccc(S(=O)(=O)N2CCCCCC2)c1,,
Cn1cc(-n2cc(C(=O)NCC3CCCCN3Cc3ccccc3)ccc2=O)cn1,,
CC(c1ccc(-n2cncn2)cc1)N(C)S(=O)(=O)N1CCCC2CCCCC21,,
O=C(NCC(=O)N1CCCCCC1c1noc(-c2ccccc2)n1)c1cccnc1,,
Cc1ccc(NC2CCN(C(=O)C(C(C)C)n3cncn3)CC2)nn1,,
O=C(c1ccc(Oc2cccnc2)cc1)N1CCCC(C2CCC2)CC1,,
Cc1nn(-c2ccccn2)c2nc(C3CC3)cc(C(=O)N3CC(n4cccn4)C3)c12,,
CCN1CCN(Cc2ccccc2CNc2ncnc3sccc23)CC1,,
COc1ccc(CN2CCCN(C(=O)c3nc(C)sc3Br)CC2)cc1,,
Cn1c(SCc2nnnn2-c2ccc(C(F)(F)F)cc2)nnc1-c1ccccc1Cl,,
COc1ccc(CN[C@H]2CCO[C@@H]2c2cnn(CC3CC3)c2)cc1C#N,,
Cn1c(SCc2nnnn2-c2ccccc2)nnc1-c1ccccc1Cl,,
Cc1nc(C)c(C(=O)N(C)C(c2ccc(Cl)cc2)C(F)(F)F)o1,,
Cc1noc(C(C)S(=O)(=O)Cc2csc(C3CCCC3)n2)n1,,
COC1(c2nc(-c3cccc(Cn4ccnc4C)c3)no2)CCOCC1,,
COC(=O)c1ccccc1S(=O)(=O)N1CCC(C(=O)Nc2cccc(O)c2)CC1,,
Cc1cccc(OC(C)C(=O)Nc2ccc(S(=O)(=O)Nc3nccs3)cc2)c1,,
CN(C)S(=O)(=O)C1(CNc2nc(-c3ccccn3)nc3sccc23)CC1,,
CC(=O)NC1(c2nc(C)no2)CCN(Cc2ccn(C3CCCC3)n2)C1,,
CCc1noc(C(C)N2CCC(NC(C)=O)(c3nc(C)cs3)C2)n1,,
CCOc1cc(N2CCC(NC(C)=O)(c3nc(C)cs3)C2)ncn1,,
O=C1NCCCCC1Cc1nc(-c2ccc(OCCN3CCCC3)cc2)no1,,
COc1ccc(S(=O)(=O)N2CC(Nc3ccc4nnc(C(F)F)n4n3)C2)cc1,,
COc1ccc(-c2nc(C(=O)NCC3CN(Cc4ccccc4)CCO3)cs2)cc1OC,,
CC(C(=O)NC1CC1)N1CCN(C(=O)c2ccc(NC(=O)c3ccco3)cc2)CC1,,
CC(C)C(NC(=O)OC(C)(C)C)c1noc(-c2cc(Br)cc3c2=NC(=O)N=3)n1,,
O=C(Nc1cccc(-c2nnc3n2CCCCC3)c1)c1cccc(CN2C(=O)c3ccccc3C2=O)c1,,
COC(=O)[C@H]1CC[C@H](NC(=O)c2nnn(Cc3ccc(F)cc3F)c2C)CC1,,
O=C(NC1CC1c1cccc(F)c1)N1CCOC(c2ccc(Cl)cc2)C1,,
Cc1cc(C)cc(CS(=O)(=O)Cc2noc(-c3ccsc3)n2)c1,,
CCc1c(NCc2nnnn2CC(F)(F)F)cnn1-c1ccccc1C,,
CCCc1c(NCc2nnnn2C(C)C)cnn1-c1ccccc1C,,
Cc1cc(S(N)(=O)=O)ccc1CNc1ccc2nnc(-c3ccccc3)n2n1,,
COc1ccccc1N1CCC(N(C)S(=O)(=O)c2cccc3cnccc23)C1=O,,
FC(F)(F)c1ccc(CN2CCCN(Cc3nc(-c4ccccc4)no3)CC2)cc1,,
CCOC(=O)c1nc(-c2ccccc2)oc1CN(C)[C@@H]1CCC[C@H]1O,,
COC(=O)NCc1ccc(Nc2cc(C(C)C)nc3ncnn23)cc1,,
CCC(C)Sc1nnc(-c2nn(Cc3ccccc3)c(=O)c3ccccc23)o1,,
COC(=O)c1ccc(NC(=O)c2cncc(-c3cnn(C)c3)c2)cc1Cl,,
CCN1CCC(NC(=O)Cn2cc(-c3ccc(Cl)c(OC)c3)nn2)CC1,,
Fc1ccc(Oc2ccnc(N3CCC(NCCOc4ccccc4)CC3)n2)cc1,,
Cc1nc(C(=O)N(C)C)nc(N2CC[C@@H](NCc3conc3C3CCC3)C2)c1C,,
